question_id,question_correct_rate,question_avg_response_time,question_response_time_std,question_interaction_count,difficulty_encoded,response_time_log,topic_Classification & Modeling,topic_Clustering & Unsupervised,topic_Data & Features,topic_Misc / Tools,topic_Rules & Patterns,topic_unknown,difficulty_x_topic_Classification & Modeling,difficulty_x_topic_Clustering & Unsupervised,difficulty_x_topic_Data & Features,difficulty_x_topic_Misc / Tools,difficulty_x_topic_Rules & Patterns,difficulty_x_topic_unknown,correct
66,0.7935622906716993,-1.5432498057769413,-1.4771114080245087,-1.8552794594993154,0,-2.039485746334279,0,1,0,0,0,0,0,0,0,0,0,0,1
41,-0.36097776354714145,0.9301598485369481,1.3561384079006145,-1.0952854640417646,0,1.4800990370867766,0,0,1,0,0,0,0,0,0,0,0,0,0
14,-0.7618273357298131,1.582321823073024,1.3386654494707158,-0.7152884663129891,1,1.2468971673956375,0,0,1,0,0,0,0,0,1,0,0,0,1
100,0.749518392531599,-1.006279002020887,-1.2034575986084581,-1.2852839629061523,0,-1.2647313507300786,1,0,0,0,0,0,0,0,0,0,0,0,1
1,-1.7425855298397428,1.4435683236909782,0.755493055739396,1.754692018924051,2,1.3642775429454468,0,0,0,1,0,0,0,0,0,2,0,0,0
27,0.5868563428230743,-0.128963105635196,-0.14672158137823135,-1.0952854640417646,0,-0.1291970220911031,0,0,1,0,0,0,0,0,0,0,0,0,1
147,-0.9041758586796569,1.7324680759636433,2.261208193243707,-1.8552794594993154,1,2.027955746348414,0,0,0,1,0,0,0,0,0,1,0,0,0
87,0.3291811201388895,-0.5441181906402285,-0.6788569831328753,0.4247025268733371,0,-0.3966626246751823,0,1,0,0,0,0,0,0,0,0,0,0,1
34,0.557947263245004,-0.6131880188226092,-0.5788228591444924,1.1846965223308878,0,-0.23476089370354453,0,0,1,0,0,0,0,0,0,0,0,0,1
17,-0.216094144145666,0.5684545686580579,0.13318035259690775,0.6147010257377248,0,0.6272234760415636,0,0,1,0,0,0,0,0,0,0,0,0,1
13,0.7407326956815721,-0.4981075397435976,-0.43427655070294097,0.6147010257377248,0,-0.35427290040424014,0,0,0,1,0,0,0,0,0,0,0,0,1
106,0.7873413403536483,-0.9412859156945045,-0.7362814229866637,0.4247025268733371,0,-1.026177446516003,1,0,0,0,0,0,0,0,0,0,0,0,1
106,0.7873413403536483,-0.9412859156945045,-0.7362814229866637,0.4247025268733371,0,-1.3206946766241636,1,0,0,0,0,0,0,0,0,0,0,0,1
40,0.7947628643943812,-1.1178728649985321,-0.8323861883069975,0.8046995246021125,0,-0.9847153612230256,0,0,1,0,0,0,0,0,0,0,0,0,1
140,0.8211270579955481,-1.127551348708158,-1.0601330941468274,-0.5252899674486015,0,-0.8166792199995808,0,0,0,0,1,0,0,0,0,0,0,0,1
104,0.5776438242263447,-1.0395741656627533,-1.5218095460448768,0.23470402800894935,0,-0.9232662739117746,1,0,0,0,0,0,0,0,0,0,0,0,1
11,0.8836658726759392,-0.8740654801664903,-0.6658099877571334,0.044705529144561655,0,-0.6342200006200504,0,0,0,1,0,0,0,0,0,0,0,0,1
147,-0.9041758586796569,1.7324680759636433,2.261208193243707,-1.8552794594993154,1,2.027955746348414,0,0,0,1,0,0,0,0,0,1,0,0,0
132,-0.013756060275637085,0.3838628894046642,-0.16758445331811073,-0.14529296971982605,0,0.5800613927777296,0,0,0,0,1,0,0,0,0,0,0,0,1
147,-0.9041758586796569,1.7324680759636433,2.261208193243707,-1.8552794594993154,1,1.6158036917727578,0,0,0,1,0,0,0,0,0,1,0,0,1
45,-2.8517285660606486,0.7266761270872851,0.7627815300785532,2.324687515517214,2,0.9209020447398293,0,0,1,0,0,0,0,0,2,0,0,0,0
40,0.7947628643943812,-1.1178728649985321,-0.8323861883069975,0.8046995246021125,0,-1.354428674269445,0,0,1,0,0,0,0,0,0,0,0,0,1
69,0.5456450141594062,-0.6164158115977786,-0.7721737910156989,0.8046995246021125,0,-0.43357390256863715,0,1,0,0,0,0,0,0,0,0,0,0,1
18,-2.4343978230082954,1.0177194408864998,0.4521127441273781,-0.14529296971982605,2,0.8704848349583336,0,1,0,0,0,0,0,2,0,0,0,0,0
13,0.7407326956815721,-0.4981075397435976,-0.43427655070294097,0.6147010257377248,0,-0.24581575706704745,0,0,0,1,0,0,0,0,0,0,0,0,1
132,-0.013756060275637085,0.3838628894046642,-0.16758445331811073,-0.14529296971982605,0,0.41963824414027495,0,0,0,0,1,0,0,0,0,0,0,0,1
18,-2.4343978230082954,1.0177194408864998,0.4521127441273781,-0.14529296971982605,2,1.4149264449363903,0,1,0,0,0,0,0,2,0,0,0,0,0
66,0.7935622906716993,-1.5432498057769413,-1.4771114080245087,-1.8552794594993154,0,-1.664727225595357,0,1,0,0,0,0,0,0,0,0,0,0,1
21,-2.7676530217861797,0.6985240642502534,0.31180836380932325,0.23470402800894935,2,0.8498018238924656,0,0,0,1,0,0,0,0,0,2,0,0,0
93,0.8994463162754491,-0.8325098004271332,-0.3683505395136735,1.1846965223308878,0,-1.1840986321103852,1,0,0,0,0,0,0,0,0,0,0,0,1
140,0.8211270579955481,-1.127551348708158,-1.0601330941468274,-0.5252899674486015,0,-1.6839442904715107,0,0,0,0,1,0,0,0,0,0,0,0,1
36,-0.3013556766395101,0.9855648400200623,0.9113744608395141,0.8046995246021125,1,0.9580638046448603,0,0,1,0,0,0,0,0,1,0,0,0,0
100,0.749518392531599,-1.006279002020887,-1.2034575986084581,-1.2852839629061523,0,-1.7079973167352733,1,0,0,0,0,0,0,0,0,0,0,0,1
50,0.41095822980262053,-0.23896483537564048,-0.5632507939667125,-1.2852839629061523,0,-0.2319147970679844,1,0,0,0,0,0,0,0,0,0,0,0,1
96,0.8316279217379663,-0.9365823448414491,-0.4407835491983754,0.044705529144561655,0,-0.7564998117600239,1,0,0,0,0,0,0,0,0,0,0,0,1
136,0.2523266582218214,-0.18408511239477296,0.06133515553783667,-1.0952854640417646,0,-0.15038749395986498,0,0,0,0,1,0,0,0,0,0,0,0,1
118,-1.9971101542298264,0.8931602193651963,0.5906525920214545,-2.045277958363703,2,0.9976797245431247,1,0,0,0,0,0,2,0,0,0,0,0,0
40,0.7947628643943812,-1.1178728649985321,-0.8323861883069975,0.8046995246021125,0,-0.9420190871122128,0,0,1,0,0,0,0,0,0,0,0,0,1
29,0.8282062919792007,-0.8808244674849,-0.5624359792255084,-0.14529296971982605,0,-1.3088506378613907,0,0,1,0,0,0,0,0,0,0,0,0,1
8,0.87495942103483,-0.8984325713737316,-0.5130526742349769,-0.5252899674486015,0,-0.541055760551514,0,0,1,0,0,0,0,0,0,0,0,0,1
10,0.8944100044883714,-0.9042156872234491,-0.570120787160374,0.8046995246021125,0,-0.8435118078630077,0,0,0,1,0,0,0,0,0,0,0,0,1
29,0.8282062919792007,-0.8808244674849,-0.5624359792255084,-0.14529296971982605,0,-0.9091120663054266,0,0,1,0,0,0,0,0,0,0,0,0,1
48,0.16766263121020925,0.32605085053546096,-0.26687040585718486,1.1846965223308878,0,0.2426540053417028,1,0,0,0,0,0,0,0,0,0,0,0,1
68,0.7134623319169836,-0.15222737396103334,-0.16937230144714704,-0.5252899674486015,0,0.2980549910027095,0,1,0,0,0,0,0,0,0,0,0,0,1
50,0.41095822980262053,-0.23896483537564048,-0.5632507939667125,-1.2852839629061523,0,0.5508233481875089,1,0,0,0,0,0,0,0,0,0,0,0,0
71,0.39617430401842063,-0.5265553816936333,-0.6520679608564841,0.8046995246021125,0,-0.6289203448609112,0,1,0,0,0,0,0,0,0,0,0,0,1
134,-1.1483563674384258,1.4644828359650577,1.593681064379727,0.8046995246021125,1,0.9391846160215095,0,0,0,0,1,0,0,0,0,0,1,0,0
141,0.8382480314886213,-0.8544477243555477,-0.951651508455736,0.4247025268733371,0,-0.582051556094339,0,0,1,0,0,0,0,0,0,0,0,0,1
126,0.27288075850196764,-0.008865798446604262,0.10985525972984662,-0.7152884663129891,0,0.2715336056846566,0,0,0,0,1,0,0,0,0,0,0,0,1
150,0.3449995673040472,-0.2984901021510301,-0.089671566242416,-1.47528246177054,0,0.11157609833563249,0,0,0,0,1,0,0,0,0,0,0,0,1
9,0.37292262858513153,-0.49504293376147385,-0.26843925490163933,-0.9052869651773768,0,-0.9588404781355053,0,0,0,1,0,0,0,0,0,0,0,0,1
50,0.41095822980262053,-0.23896483537564048,-0.5632507939667125,-1.2852839629061523,0,-0.31175794261894346,1,0,0,0,0,0,0,0,0,0,0,0,1
72,-0.8119410195019346,1.5684677119960315,1.8939026463982478,0.23470402800894935,1,1.4446394336751112,0,1,0,0,0,0,0,1,0,0,0,0,1
39,0.6484176629626337,-0.6268169021022602,-1.3414694560000502,-0.9052869651773768,0,-0.4862391234973629,0,0,1,0,0,0,0,0,0,0,0,0,1
103,-2.0718162968765546,0.3708976950805329,0.269305075539882,-1.2852839629061523,2,-0.20043740432863294,0,1,0,0,0,0,0,2,0,0,0,0,0
8,0.87495942103483,-0.8984325713737316,-0.5130526742349769,-0.5252899674486015,0,-0.6342200006200504,0,0,1,0,0,0,0,0,0,0,0,0,1
112,0.17764706769534208,1.2871149009542924,1.1243285544636878,1.3746950211952755,0,0.8303318229021173,1,0,0,0,0,0,0,0,0,0,0,0,1
56,-2.7501337051038597,0.7573538710448432,1.1620503577838586,-0.14529296971982605,2,0.9824611384673527,1,0,0,0,0,0,2,0,0,0,0,0,0
38,-1.7965354299615945,1.4952750914331256,0.8465973008691576,-0.7152884663129891,2,1.0616607589665117,0,0,1,0,0,0,0,0,2,0,0,0,0
125,0.8836658726759392,-0.845301563118997,-0.34775545093729304,0.044705529144561655,0,-0.5936985154902521,0,0,0,0,1,0,0,0,0,0,0,0,1
10,0.8944100044883714,-0.9042156872234491,-0.570120787160374,0.8046995246021125,0,-0.582051556094339,0,0,0,1,0,0,0,0,0,0,0,0,1
106,0.7873413403536483,-0.9412859156945045,-0.7362814229866637,0.4247025268733371,0,-0.7169874640735429,1,0,0,0,0,0,0,0,0,0,0,0,1
10,0.8944100044883714,-0.9042156872234491,-0.570120787160374,0.8046995246021125,0,-1.1818834326752623,0,0,0,1,0,0,0,0,0,0,0,0,1
48,0.16766263121020925,0.32605085053546096,-0.26687040585718486,1.1846965223308878,0,0.6601701739008216,1,0,0,0,0,0,0,0,0,0,0,0,1
30,0.8994463162754491,-1.1530952875169582,-1.1322444734329258,1.1846965223308878,0,-0.921465112055533,0,0,1,0,0,0,0,0,0,0,0,0,1
124,0.6540890037452556,-0.8160574649792502,-1.2391588545392942,-0.7152884663129891,0,-0.8121225530437559,0,0,0,0,1,0,0,0,0,0,0,0,1
26,-1.7158982377047827,1.8471569501199987,1.7057295448363428,0.9946980234665002,2,1.7918635495634694,0,0,1,0,0,0,0,0,2,0,0,0,1
73,0.5954685842064011,-0.7202236558591159,-0.4782030303955875,0.8046995246021125,0,-0.8023821111456735,1,0,0,0,0,0,0,0,0,0,0,0,1
18,-2.4343978230082954,1.0177194408864998,0.4521127441273781,-0.14529296971982605,2,0.434115145547123,0,1,0,0,0,0,0,2,0,0,0,0,0
51,0.4603761052363052,-0.2619855889323155,-0.6336115049159111,1.1846965223308878,0,0.6102099811752685,1,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.45167828223904755,1.1978345167031514,1.8171131704315873,0.23470402800894935,1,1.0102629022819627,0,0,0,1,0,0,0,0,0,1,0,0,1
66,0.7935622906716993,-1.5432498057769413,-1.4771114080245087,-1.8552794594993154,0,-0.38877312161680516,0,1,0,0,0,0,0,0,0,0,0,0,1
17,-0.216094144145666,0.5684545686580579,0.13318035259690775,0.6147010257377248,0,0.5313045871780777,0,0,1,0,0,0,0,0,0,0,0,0,1
48,0.16766263121020925,0.32605085053546096,-0.26687040585718486,1.1846965223308878,0,0.7235601616677744,1,0,0,0,0,0,0,0,0,0,0,0,1
71,0.39617430401842063,-0.5265553816936333,-0.6520679608564841,0.8046995246021125,0,-0.4398667834072493,0,1,0,0,0,0,0,0,0,0,0,0,1
115,0.5837145758137556,-0.6097811663211553,-0.7158215384941234,0.4247025268733371,0,-0.47694430495067025,1,0,0,0,0,0,0,0,0,0,0,0,1
118,-1.9971101542298264,0.8931602193651963,0.5906525920214545,-2.045277958363703,2,0.3525714350955237,1,0,0,0,0,0,2,0,0,0,0,0,0
13,0.7407326956815721,-0.4981075397435976,-0.43427655070294097,0.6147010257377248,0,-0.2929985013286752,0,0,0,1,0,0,0,0,0,0,0,0,1
122,-1.476076712217983,2.008145649809295,1.8270131029191168,-1.0952854640417646,2,1.3826574102028153,0,0,0,0,1,0,0,0,0,0,2,0,1
110,0.4072251158517818,-0.5934627057048354,-0.6739330429991417,-0.14529296971982605,0,-0.2678716580606958,1,0,0,0,0,0,0,0,0,0,0,0,1
111,-0.6700050794587804,1.543549407313917,1.1701659444693266,-1.8552794594993154,1,2.301715993903873,1,0,0,0,0,0,1,0,0,0,0,0,1
5,-0.45167828223904755,1.1978345167031514,1.8171131704315873,0.23470402800894935,1,0.8281054734476094,0,0,0,1,0,0,0,0,0,1,0,0,1
146,0.02374097332904994,0.3971563049073773,0.06930060509945626,0.4247025268733371,0,-0.13194483335211674,0,0,0,0,1,0,0,0,0,0,0,0,1
131,0.7795899707999938,-0.9387925848847133,-0.4271797432259956,0.044705529144561655,0,-1.2799575563434429,0,1,0,0,0,0,0,0,0,0,0,0,1
9,0.37292262858513153,-0.49504293376147385,-0.26843925490163933,-0.9052869651773768,0,-0.39929719635324684,0,0,0,1,0,0,0,0,0,0,0,0,1
146,0.02374097332904994,0.3971563049073773,0.06930060509945626,0.4247025268733371,0,0.25035301060169346,0,0,0,0,1,0,0,0,0,0,0,0,1
116,0.3178236217096313,-0.16359767667756062,-0.31680944558207025,-0.9052869651773768,0,-0.6821467499676241,1,0,0,0,0,0,0,0,0,0,0,0,1
18,-2.4343978230082954,1.0177194408864998,0.4521127441273781,-0.14529296971982605,2,0.9005738139413108,0,1,0,0,0,0,0,2,0,0,0,0,0
101,0.7275520198620213,-0.9609850058121482,-0.6735695044943646,0.044705529144561655,0,-1.0027104098963309,1,0,0,0,0,0,0,0,0,0,0,0,1
55,0.7873413403536483,-0.9280036154226032,-0.5858373140388665,0.4247025268733371,0,-0.6695233018190637,1,0,0,0,0,0,0,0,0,0,0,0,1
86,0.5896547736035872,-0.7775309608791905,-0.5982968799555161,0.6147010257377248,0,-0.5452087325277153,0,1,0,0,0,0,0,0,0,0,0,0,1
15,-1.0662090005941842,1.6282472257747163,0.9084553795449245,-0.14529296971982605,1,1.3262285287509474,0,0,1,0,0,0,0,0,1,0,0,0,1
118,-1.9971101542298264,0.8931602193651963,0.5906525920214545,-2.045277958363703,2,1.04952671394917,1,0,0,0,0,0,2,0,0,0,0,0,0
31,-0.6477068319312879,1.323288078781502,2.643086533744072,-1.6652809606349277,1,0.7610208368161339,0,0,0,1,0,0,0,0,0,1,0,0,1
135,0.8590329851059717,-1.0932919784839112,-0.4318651669755144,-1.47528246177054,0,-0.921465112055533,0,0,0,0,1,0,0,0,0,0,0,0,1
101,0.7275520198620213,-0.9609850058121482,-0.6735695044943646,0.044705529144561655,0,-0.6444387214649604,1,0,0,0,0,0,0,0,0,0,0,0,1
83,0.7275520198620213,-0.5637364070823583,-1.1515332948201789,0.044705529144561655,0,-0.3949702240214989,0,1,0,0,0,0,0,0,0,0,0,0,1
135,0.8590329851059717,-1.0932919784839112,-0.4318651669755144,-1.47528246177054,0,-0.8644060103474139,0,0,0,0,1,0,0,0,0,0,0,0,1
63,0.7229609979473463,-0.10936015689958539,-0.12096587909777386,-0.14529296971982605,0,0.9715251926822439,0,1,0,0,0,0,0,0,0,0,0,0,0
106,0.7873413403536483,-0.9412859156945045,-0.7362814229866637,0.4247025268733371,0,-0.7799942395070375,1,0,0,0,0,0,0,0,0,0,0,0,1
142,0.20762560795863036,-0.22174690730544638,-0.4173018343601306,-0.9052869651773768,0,1.0747683567095718,0,0,0,0,1,0,0,0,0,0,0,0,1
64,0.7873413403536483,-1.4919267395728504,-1.0766909350482308,0.4247025268733371,0,-1.6015674013343646,0,1,0,0,0,0,0,0,0,0,0,0,1
67,-1.1729209839729045,1.65903663734724,1.5038528877880608,0.6147010257377248,1,1.5587306223613158,0,1,0,0,0,0,0,1,0,0,0,0,0
93,0.8994463162754491,-0.8325098004271332,-0.3683505395136735,1.1846965223308878,0,-0.5579019100541608,1,0,0,0,0,0,0,0,0,0,0,0,1
22,0.8623717801079255,-0.8396147420954507,-0.35312544696697257,-1.2852839629061523,0,-0.37529758541356556,0,0,1,0,0,0,0,0,0,0,0,0,1
127,-0.46932085171134913,1.7709001151868076,1.9743001549316421,0.044705529144561655,1,2.0194882975604322,0,0,0,0,1,0,0,0,0,0,1,0,0
64,0.7873413403536483,-1.4919267395728504,-1.0766909350482308,0.4247025268733371,0,-1.6220880903280588,0,1,0,0,0,0,0,0,0,0,0,0,1
22,0.8623717801079255,-0.8396147420954507,-0.35312544696697257,-1.2852839629061523,0,-0.9709479808902496,0,0,1,0,0,0,0,0,0,0,0,0,1
115,0.5837145758137556,-0.6097811663211553,-0.7158215384941234,0.4247025268733371,0,0.040042106100713924,1,0,0,0,0,0,0,0,0,0,0,0,0
14,-0.7618273357298131,1.582321823073024,1.3386654494707158,-0.7152884663129891,1,1.7999506231275781,0,0,1,0,0,0,0,0,1,0,0,0,0
59,0.6243319687747093,-0.7343586820128495,-1.0351599987055027,-1.6652809606349277,0,-0.8948029991726083,1,0,0,0,0,0,0,0,0,0,0,0,1
40,0.7947628643943812,-1.1178728649985321,-0.8323861883069975,0.8046995246021125,0,-1.757004681838704,0,0,1,0,0,0,0,0,0,0,0,0,1
92,0.8445864344413765,-0.8705751691755431,-0.2768351416516325,0.8046995246021125,0,-0.541055760551514,1,0,0,0,0,0,0,0,0,0,0,0,1
135,0.8590329851059717,-1.0932919784839112,-0.4318651669755144,-1.47528246177054,0,-1.7352212665230327,0,0,0,0,1,0,0,0,0,0,0,0,1
143,0.636665004955273,-0.6176826362864679,-0.9534319304906913,-1.2852839629061523,0,-0.7148894684453362,0,0,0,0,1,0,0,0,0,0,0,0,1
56,-2.7501337051038597,0.7573538710448432,1.1620503577838586,-0.14529296971982605,2,1.0843056060575786,1,0,0,0,0,0,2,0,0,0,0,0,0
53,0.7449392943473863,-0.9472344072451417,-0.5003318121008618,0.8046995246021125,0,-1.0091972777975728,1,0,0,0,0,0,0,0,0,0,0,0,1
95,0.5954685842064011,-0.6255228636459196,-0.8176952131316845,0.8046995246021125,0,-0.44349610989737803,1,0,0,0,0,0,0,0,0,0,0,0,1
93,0.8994463162754491,-0.8325098004271332,-0.3683505395136735,1.1846965223308878,0,-0.9318369761433365,1,0,0,0,0,0,0,0,0,0,0,0,1
124,0.6540890037452556,-0.8160574649792502,-1.2391588545392942,-0.7152884663129891,0,-0.5452087325277153,0,0,0,0,1,0,0,0,0,0,0,0,1
116,0.3178236217096313,-0.16359767667756062,-0.31680944558207025,-0.9052869651773768,0,0.1340959944299815,1,0,0,0,0,0,0,0,0,0,0,0,1
25,-1.7628263678899887,1.4498047182125795,0.584622380062202,-0.5252899674486015,2,0.8118513363503369,0,1,0,0,0,0,0,2,0,0,0,0,1
38,-1.7965354299615945,1.4952750914331256,0.8465973008691576,-0.7152884663129891,2,1.6368048454185473,0,0,1,0,0,0,0,0,2,0,0,0,0
55,0.7873413403536483,-0.9280036154226032,-0.5858373140388665,0.4247025268733371,0,-0.6695233018190637,1,0,0,0,0,0,0,0,0,0,0,0,1
127,-0.46932085171134913,1.7709001151868076,1.9743001549316421,0.044705529144561655,1,1.5002264524357165,0,0,0,0,1,0,0,0,0,0,1,0,1
117,0.698366237690158,-0.997379566363776,-1.1364031117008466,-1.0952854640417646,0,-0.7605444771624128,1,0,0,0,0,0,0,0,0,0,0,0,1
73,0.5954685842064011,-0.7202236558591159,-0.4782030303955875,0.8046995246021125,0,-0.8814515437525846,1,0,0,0,0,0,0,0,0,0,0,0,1
117,0.698366237690158,-0.997379566363776,-1.1364031117008466,-1.0952854640417646,0,-0.71782708397197,1,0,0,0,0,0,0,0,0,0,0,0,1
137,0.6903733883222437,-0.785365729465504,-1.0442505310428574,0.6147010257377248,0,-0.8121225530437559,0,0,0,0,1,0,0,0,0,0,0,0,1
137,0.6903733883222437,-0.785365729465504,-1.0442505310428574,0.6147010257377248,0,-0.12285258070689938,0,0,0,0,1,0,0,0,0,0,0,0,1
97,0.5802383111671098,-0.6133000595661697,-0.1405974457680445,-1.2852839629061523,0,0.16545946162323197,1,0,0,0,0,0,0,0,0,0,0,0,0
116,0.3178236217096313,-0.16359767667756062,-0.31680944558207025,-0.9052869651773768,0,-0.19867902413063293,1,0,0,0,0,0,0,0,0,0,0,0,1
135,0.8590329851059717,-1.0932919784839112,-0.4318651669755144,-1.47528246177054,0,-1.0027104098963309,0,0,0,0,1,0,0,0,0,0,0,0,1
3,0.7835082455194236,-0.5362768529714969,-0.898957350657006,0.23470402800894935,0,0.24053700211880982,0,0,0,1,0,0,0,0,0,0,0,0,1
135,0.8590329851059717,-1.0932919784839112,-0.4318651669755144,-1.47528246177054,0,-1.248828706381889,0,0,0,0,1,0,0,0,0,0,0,0,1
27,0.5868563428230743,-0.128963105635196,-0.14672158137823135,-1.0952854640417646,0,0.10144080979247293,0,0,1,0,0,0,0,0,0,0,0,0,1
107,-0.7904156161072389,2.1470811184540333,1.698761831375732,-2.805271953821254,1,1.9029252583945442,1,0,0,0,0,0,1,0,0,0,0,0,1
29,0.8282062919792007,-0.8808244674849,-0.5624359792255084,-0.14529296971982605,0,-0.541055760551514,0,0,1,0,0,0,0,0,0,0,0,0,1
120,0.6118243713433028,-0.5441126359700348,-0.5312969821658854,-0.33529146858421377,0,-0.5740461135989312,1,0,0,0,0,0,0,0,0,0,0,0,1
78,-0.49186887080798847,1.5982034292388005,1.4417259435401013,-1.2852839629061523,1,1.511218170717121,0,1,0,0,0,0,0,1,0,0,0,0,0
34,0.557947263245004,-0.6131880188226092,-0.5788228591444924,1.1846965223308878,0,-0.47617106869809117,0,0,1,0,0,0,0,0,0,0,0,0,1
132,-0.013756060275637085,0.3838628894046642,-0.16758445331811073,-0.14529296971982605,0,0.2426540053417028,0,0,0,0,1,0,0,0,0,0,0,0,1
91,0.30197982181992733,-0.20291795588207354,-0.2588889040503444,-0.14529296971982605,0,-0.15887218520508103,1,0,0,0,0,0,0,0,0,0,0,0,1
44,0.10395245939498345,0.5018832971696904,0.07615580763557432,-1.6652809606349277,0,-0.06636365880902782,0,0,0,1,0,0,0,0,0,0,0,0,0
6,0.1719788116721598,0.05240828769427301,-0.16026262363182758,-2.4252749560924785,0,0.20277950492923882,0,0,0,1,0,0,0,0,0,0,0,0,1
63,0.7229609979473463,-0.10936015689958539,-0.12096587909777386,-0.14529296971982605,0,-0.13452325357133968,0,1,0,0,0,0,0,0,0,0,0,0,1
30,0.8994463162754491,-1.1530952875169582,-1.1322444734329258,1.1846965223308878,0,-1.390405375821077,0,0,1,0,0,0,0,0,0,0,0,0,1
51,0.4603761052363052,-0.2619855889323155,-0.6336115049159111,1.1846965223308878,0,0.5069631597207253,1,0,0,0,0,0,0,0,0,0,0,0,0
23,-1.8861366533103854,1.2684735019520244,1.2729808069009627,-0.9052869651773768,2,1.2461465099197762,0,1,0,0,0,0,0,2,0,0,0,0,0
22,0.8623717801079255,-0.8396147420954507,-0.35312544696697257,-1.2852839629061523,0,-0.37529758541356556,0,0,1,0,0,0,0,0,0,0,0,0,1
63,0.7229609979473463,-0.10936015689958539,-0.12096587909777386,-0.14529296971982605,0,-0.11600917439802672,0,1,0,0,0,0,0,0,0,0,0,0,1
12,0.8445864344413765,-0.8591353314034568,-0.4076848427469738,0.8046995246021125,0,-2.0168111542707665,0,0,0,1,0,0,0,0,0,0,0,0,1
138,0.8098761325572423,-0.836674845801153,-0.8422281012524391,-1.0952854640417646,0,-0.541055760551514,0,0,0,0,1,0,0,0,0,0,0,0,1
63,0.7229609979473463,-0.10936015689958539,-0.12096587909777386,-0.14529296971982605,0,-0.2319147970679844,0,1,0,0,0,0,0,0,0,0,0,0,1
69,0.5456450141594062,-0.6164158115977786,-0.7721737910156989,0.8046995246021125,0,-0.3629993267994116,0,1,0,0,0,0,0,0,0,0,0,0,1
52,0.4115905262319561,-0.46252089123866197,-0.12288851185595892,1.1846965223308878,0,0.25336670372751785,0,0,1,0,0,0,0,0,0,0,0,0,0
45,-2.8517285660606486,0.7266761270872851,0.7627815300785532,2.324687515517214,2,0.6750715169807299,0,0,1,0,0,0,0,0,2,0,0,0,0
75,-0.9536307757207662,1.9969399054105164,1.8021985275224652,2.8946830121103773,1,1.5245099489713523,1,0,0,0,0,0,1,0,0,0,0,0,1
2,0.7873413403536483,-1.5406960664772213,-1.3308391136178341,0.4247025268733371,0,-1.5486547928714207,0,0,0,1,0,0,0,0,0,0,0,0,1
55,0.7873413403536483,-0.9280036154226032,-0.5858373140388665,0.4247025268733371,0,-1.2822483407779968,1,0,0,0,0,0,0,0,0,0,0,0,1
99,0.6951157243003914,-0.9436623991337402,-0.7024983918234182,0.8046995246021125,0,-1.6235184998762977,1,0,0,0,0,0,0,0,0,0,0,0,1
48,0.16766263121020925,0.32605085053546096,-0.26687040585718486,1.1846965223308878,0,0.4416092560583574,1,0,0,0,0,0,0,0,0,0,0,0,1
8,0.87495942103483,-0.8984325713737316,-0.5130526742349769,-0.5252899674486015,0,-0.582051556094339,0,0,1,0,0,0,0,0,0,0,0,0,1
98,0.699758221626367,-0.9317558249441866,-0.5340336397585176,0.9946980234665002,0,-0.6935754545111301,1,0,0,0,0,0,0,0,0,0,0,0,1
135,0.8590329851059717,-1.0932919784839112,-0.4318651669755144,-1.47528246177054,0,-0.8686028262237491,0,0,0,0,1,0,0,0,0,0,0,0,1
137,0.6903733883222437,-0.785365729465504,-1.0442505310428574,0.6147010257377248,0,-0.4143975974858073,0,0,0,0,1,0,0,0,0,0,0,0,1
148,-0.6806168979914329,1.7403995922432274,1.5443258585630333,0.9946980234665002,1,1.9675756006738196,0,0,0,0,1,0,0,0,0,0,1,0,0
77,-0.6575427035321258,1.7424298157650362,1.8163409156462293,0.23470402800894935,1,1.3244539855269548,0,1,0,0,0,0,0,1,0,0,0,0,1
57,0.8414513104002286,-1.5283443989530991,-1.2665670015914527,0.6147010257377248,0,-2.0487374165456993,1,0,0,0,0,0,0,0,0,0,0,0,1
99,0.6951157243003914,-0.9436623991337402,-0.7024983918234182,0.8046995246021125,0,-1.2973103134639286,1,0,0,0,0,0,0,0,0,0,0,0,1
